ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:  292840      1224.2686      3377.3884      3700.4011       183.3605        -938344.9167     85159.4921         0.0000         0.0000    149363.8814        -695336.1246       299.0165   -844700.0059   -694999.8774       299.8080            -27.8984         6.3922   2464914.6367        -1.8996        -1.8267
ENERGY:  292880      1257.0589      3380.0253      3706.4539       195.0737        -938208.7348     84894.8742         0.0000         0.0000    149339.2601        -695435.9888       298.9672   -844775.2489   -695090.8678       298.8028            -55.0663       -22.0564   2466023.2946       -11.0629       -11.0184
ENERGY:  292920      1239.3922      3372.5271      3695.0048       206.2164        -938138.5494     84742.6106         0.0000         0.0000    149422.2389        -695460.5595       299.1333   -844882.7983   -695139.5757       298.8178            -47.2916       -14.2374   2463594.2154        -7.8384        -7.8675
ENERGY:  292960      1217.4165      3343.6451      3711.9652       205.9481        -938496.5589     85175.0756         0.0000         0.0000    149329.0346        -695513.4738       298.9467   -844842.5084   -695161.1296       298.9836             17.7933        50.1698   2462936.3440         9.1129         9.1275
ENERGY:  293000      1250.7586      3435.0640      3666.1195       190.9189        -938951.7477     85091.0885         0.0000         0.0000    149780.9680        -695536.8303       299.8515   -845317.7983   -695203.8048       299.2016            -32.5650         1.3456   2462074.2929        13.7374        13.7842
ENERGY:  293040      1246.9256      3421.5296      3717.9038       182.5550        -938782.4567     85105.0245         0.0000         0.0000    149590.5842        -695517.9339       299.4703   -845108.5181   -695192.1569       299.6036            -27.5975         5.0040   2462966.8577        -3.4731        -3.5968
ENERGY:  293080      1240.0359      3340.8303      3680.8685       189.4211        -938086.2260     84680.0575         0.0000         0.0000    149642.6785        -695312.3343       299.5746   -844955.0128   -694970.6274       299.0592            -53.4344       -20.0965   2463414.8965        -0.1718        -0.1213
ENERGY:  293120      1268.1025      3338.7351      3744.1585       197.1603        -938803.1739     85096.4302         0.0000         0.0000    150046.9604        -695111.6270       300.3840   -845158.5874   -694783.2220       300.0464            -17.5613        16.4493   2460853.6506        -8.0667        -8.0494
ENERGY:  293160      1279.8424      3363.7457      3691.3498       208.0622        -938202.6699     85092.0487         0.0000         0.0000    149460.8791        -695106.7421       299.2107   -844567.6212   -694767.7514       299.7002             12.1039        47.2257   2460867.0301        10.9472        10.9534
ENERGY:  293200      1259.0210      3308.0121      3721.7487       205.6194        -938101.1096     85315.4636         0.0000         0.0000    149360.6172        -694930.6278       299.0099   -844291.2450   -694592.2726       299.2933             76.1312       106.8823   2461681.7037        -5.1483        -5.3347
ENERGY:  293240      1307.2456      3326.4640      3743.7839       197.4160        -938324.3019     85260.2765         0.0000         0.0000    149508.0983        -694981.0176       299.3052   -844489.1159   -694650.1927       299.1947             23.3022        58.3469   2460524.4305         9.0264         8.9614
ENERGY:  293280      1276.8178      3330.6279      3727.9167       184.0506        -938112.3483     84899.5768         0.0000         0.0000    149784.4662        -694908.8922       299.8585   -844693.3585   -694568.1993       299.8118             -7.9614        23.0919   2462020.4829        13.2314        13.1695
ENERGY:  293320      1245.5756      3365.1760      3701.1170       197.2485        -938723.6916     85364.2800         0.0000         0.0000    149928.2599        -694922.0347       300.1463   -844850.2946   -694583.5750       299.7872             35.6861        70.1393   2461353.2507         2.9233         2.8459
ENERGY:  293360      1247.1038      3317.7678      3711.6540       187.8993        -937762.6599     84496.0992         0.0000         0.0000    149867.3281        -694934.8077       300.0243   -844802.1358   -694575.2999       299.8671            -52.1386       -19.2002   2463336.0632         6.6313         6.6786
ENERGY:  293400      1274.2780      3375.7752      3735.4691       191.7571        -938280.9017     85072.1319         0.0000         0.0000    149671.9358        -694959.5546       299.6332   -844631.4903   -694609.2100       299.3395             28.4848        62.4579   2461361.4385        -1.2097        -1.2230
ENERGY:  293440      1249.8417      3317.3231      3735.1975       187.8166        -937776.2865     84661.2571         0.0000         0.0000    149704.7264        -694920.1241       299.6988   -844624.8505   -694582.1617       299.5072             -2.4905        32.3720   2460381.6008        -2.3086        -2.2782
ENERGY:  293480      1246.1097      3344.2024      3710.6038       200.5754        -937991.4733     84553.0723         0.0000         0.0000    149958.8023        -694978.1074       300.2075   -844936.9097   -694639.5341       299.1114            -80.6442       -47.8407   2460198.5178       -18.6552       -18.6721
ENERGY:  293520      1277.9934      3383.0663      3686.8243       177.0922        -937936.6392     84772.7193         0.0000         0.0000    149665.6669        -694973.2767       299.6206   -844638.9437   -694624.2807       299.8891             -0.1342        33.7651   2458869.3603        13.5727        13.6411
ENERGY:  293560      1283.1128      3365.7745      3680.4333       200.7323        -937589.4758     84670.8273         0.0000         0.0000    149313.3436        -695075.2520       298.9153   -844388.5956   -694742.3273       299.6839            -16.0441        16.3423   2461138.6396         0.5776         0.8074
ENERGY:  293600      1308.2363      3334.7996      3702.1044       206.1234        -938524.5333     85204.9295         0.0000         0.0000    149749.3612        -695018.9789       299.7882   -844768.3401   -694676.4355       299.4146             23.6622        56.7821   2458848.6624        10.3188        10.3823
ENERGY:  293640      1302.9798      3422.1488      3694.6946       211.9909        -938111.6079     84771.8270         0.0000         0.0000    149781.7317        -694926.2352       299.8530   -844707.9669   -694588.3205       299.6503            -30.8618         2.5776   2460189.3773        -7.0460        -7.0360
ENERGY:  293680      1315.0459      3436.7665      3740.1104       196.9921        -937709.4744     84364.8158         0.0000         0.0000    149609.6968        -695046.0470       299.5086   -844655.7438   -694699.5623       299.9574            -68.0952       -34.5994   2461532.8534        17.9007        17.9299
ENERGY:  293720      1272.9800      3379.1747      3729.0904       192.1871        -937821.4057     84482.4183         0.0000         0.0000    149570.2000        -695195.3551       299.4295   -844765.5551   -694847.2623       299.7847            -68.1594       -32.9850   2461166.4550        16.5710        16.6634
ENERGY:  293760      1302.6193      3333.9084      3743.1849       193.5642        -937920.5506     84670.9297         0.0000         0.0000    149259.0937        -695417.2505       298.8067   -844676.3442   -695072.7606       299.2689            -56.7341       -23.9893   2461034.6129         6.2926         6.2952
ENERGY:  293800      1253.9508      3436.5316      3718.0229       183.2053        -937623.7193     84398.3716         0.0000         0.0000    149254.3282        -695379.3090       298.7972   -844633.6371   -695057.1984       299.3961            -40.9859        -7.8797   2460364.9348         6.0267         6.0124
ENERGY:  293840      1262.4615      3445.7743      3694.7767       190.7791        -938335.9030     84464.5298         0.0000         0.0000    149762.7695        -695514.8121       299.8150   -845277.5816   -695168.1310       299.3520            -57.7432       -24.0222   2458929.0303        -4.5598        -4.7325
ENERGY:  293880      1234.5376      3361.5228      3744.7393       186.0861        -938421.2554     84926.3238         0.0000         0.0000    149478.0337        -695490.0122       299.2450   -844968.0459   -695156.2307       299.2641             11.7246        44.9372   2458347.9904         3.3618         3.3701
ENERGY:  293920      1275.4040      3373.4958      3720.0910       197.4674        -937814.3063     84543.2308         0.0000         0.0000    149408.6453        -695295.9719       299.1061   -844704.6171   -694938.8377       298.9458            -54.0837       -21.3377   2461321.1496        18.9010        18.8258
ENERGY:  293960      1280.5958      3407.8912      3716.7468       206.9841        -939108.0024     85117.4952         0.0000         0.0000    149896.7038        -695481.5855       300.0832   -845378.2893   -695139.7102       299.1179            -32.3565         3.6764   2460847.7244       -15.4686       -15.3136
ENERGY:  294000      1259.0667      3396.8439      3742.3938       189.8143        -938137.8442     84678.6825         0.0000         0.0000    149505.9730        -695365.0702       299.3009   -844871.0432   -695000.7717       299.5194            -71.1221       -36.0729   2461886.6793         5.2365         5.1963
